date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:50:28	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:28%20GMT	https://the-dapptools.onrender.com/assets/font/fa-duotone-901.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-duotone-901.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:29	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:28%20GMT	https://the-dapptools.onrender.com/assets/font/fa-duotone-902.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-duotone-902.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:29	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:29%20GMT	https://the-dapptools.onrender.com/assets/font/fa-duotone-903.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-duotone-903.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:30	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:29%20GMT	https://the-dapptools.onrender.com/assets/font/fa-duotone-904.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-duotone-904.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:30	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:30%20GMT	https://the-dapptools.onrender.com/font/fa-light-300.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/font/fa-light-300.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:31	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:31%20GMT	https://the-dapptools.onrender.com/assets/font/fa-light-300d41d.html?	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-light-300d41dd41d.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:32	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:31%20GMT	https://the-dapptools.onrender.com/assets/font/fa-light-300.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-light-300.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:33	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:32%20GMT	https://the-dapptools.onrender.com/assets/font/fa-light-301.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-light-301.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:33	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:33%20GMT	https://the-dapptools.onrender.com/assets/font/fa-light-302.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-light-302.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:34	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:33%20GMT	https://the-dapptools.onrender.com/assets/font/fa-light-303.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-light-303.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:34	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:34%20GMT	https://the-dapptools.onrender.com/assets/font/fa-regular-400.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-regular-400.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:35	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:34%20GMT	https://the-dapptools.onrender.com/assets/font/fa-regular-400d41d.html?	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-regular-400d41dd41d.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:36	72/72	---M-Z	200	added ('OK')	text/html	etag:%226b2d5993e62e0734e2c6bf949b079659%22	https://the-dapptools.onrender.com/assets/font/fa-regular-401.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-regular-401.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:37	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:36%20GMT	https://the-dapptools.onrender.com/assets/font/fa-regular-402.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-regular-402.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:38	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:37%20GMT	https://the-dapptools.onrender.com/assets/font/fa-regular-403.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-regular-403.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:38	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:38%20GMT	https://the-dapptools.onrender.com/assets/font/fa-regular-404.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-regular-404.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:39	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:39%20GMT	https://the-dapptools.onrender.com/assets/font/fa-solid-900.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-solid-900.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:39	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:39%20GMT	https://the-dapptools.onrender.com/assets/font/fa-solid-900d41d.html?	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-solid-900d41dd41d.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:40	70/70	---M-Z	200	added ('OK')	text/html	etag:%221324f3ef5e0167d43e5a2347349f7445%22	https://the-dapptools.onrender.com/assets/font/fa-solid-901.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-solid-901.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:41	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:41%20GMT	https://the-dapptools.onrender.com/assets/font/fa-solid-902.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-solid-902.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:42	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:42%20GMT	https://the-dapptools.onrender.com/assets/font/fa-solid-903.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-solid-903.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
08:50:43	10/10	---M-Z	404	error ('Not%20Found')	text/plain	date:Thu,%2020%20Jul%202023%2012:50:42%20GMT	https://the-dapptools.onrender.com/assets/font/fa-solid-904.html	C:/My%20Web%20Sites/WALLET/the-dapptools.onrender.com/assets/font/fa-solid-904.html	(from https://the-dapptools.onrender.com/assets/css/font-awesome.css)
